LicenseId,LicenseName,LicenseScore,PackageName,PackageVersion,LicenseReferenceType,LicenseReference,LicenseState,LicenseStateLastUpdateDate,LicenseStateLastUpdateUser,LicenseStateLastUpdateComment
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-autoconfigure","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-autoconfigure/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-configuration-processor","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-configuration-processor/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-actuator","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-actuator/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-data-jpa","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-data-jpa/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-jdbc","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-jdbc/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-json","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-json/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-logging","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-logging/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-test","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-test/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-tomcat","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-tomcat/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-validation","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-validation/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-starter-web","3.4.6","PomFile","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-starter-web/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-test","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-test/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.boot:spring-boot-test-autoconfigure","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.boot/spring-boot-test-autoconfigure/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.data:spring-data-commons","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.data/spring-data-commons/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework.data:spring-data-jpa","3.4.6","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework.data/spring-data-jpa/3.4.6","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-aop","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-aop/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-aspects","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-aspects/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-beans","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-beans/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-context","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-context/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-core","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-core/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-expression","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-expression/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-jcl","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-jcl/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-jdbc","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-jdbc/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-orm","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-orm/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-test","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-test/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-tx","6.2.7","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-tx/6.2.7","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-web","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-web/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.springframework:spring-webmvc","6.2.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.springframework/spring-webmvc/6.2.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.xmlunit:xmlunit-core","2.10.1","LicenseFileInJar","https://mvnrepository.com/artifact/org.xmlunit/xmlunit-core/2.10.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"org.yaml:snakeyaml","2.3","LicenseFileInJar","https://mvnrepository.com/artifact/org.yaml/snakeyaml/2.3","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"tools.jackson.core:jackson-core","3.1.1","LicenseFileInJar","https://mvnrepository.com/artifact/tools.jackson.core/jackson-core/3.1.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"tools.jackson.core:jackson-databind","3.1.0","PomFile","https://mvnrepository.com/artifact/tools.jackson.core/jackson-databind/3.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
1,"Apache 2.0",3,"tools.jackson.datatype:jackson-datatype-guava","3.1.0","PomFile","https://mvnrepository.com/artifact/tools.jackson.datatype/jackson-datatype-guava/3.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"com.google.protobuf:protobuf-java","3.25.5","LicenseFileInJar","https://mvnrepository.com/artifact/com.google.protobuf/protobuf-java/3.25.5","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"com.google.protobuf:protobuf-java-util","3.25.3","LicenseFileInJar","https://mvnrepository.com/artifact/com.google.protobuf/protobuf-java-util/3.25.3","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"org.antlr:antlr4-runtime","4.13.0","LicenseFileInJar","https://mvnrepository.com/artifact/org.antlr/antlr4-runtime/4.13.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"org.hamcrest:hamcrest","2.2","PomFile","https://mvnrepository.com/artifact/org.hamcrest/hamcrest/2.2","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"org.hamcrest:hamcrest-core","2.2","PomFile","https://mvnrepository.com/artifact/org.hamcrest/hamcrest-core/2.2","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
3,"BSD 3",3,"org.ow2.asm:asm","9.7.1","LicenseFileInJar","https://mvnrepository.com/artifact/org.ow2.asm/asm/9.7.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:ci-environment","10.0.1","PomFile","https://mvnrepository.com/artifact/io.cucumber/ci-environment/10.0.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-core","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-core/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-expressions","17.1.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-expressions/17.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-gherkin","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-gherkin/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-gherkin-messages","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-gherkin-messages/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-java","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-java/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-junit","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-junit/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-junit-platform-engine","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-junit-platform-engine/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-plugin","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-plugin/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:cucumber-spring","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/cucumber-spring/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:datatable","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/datatable/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:docstring","7.18.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/docstring/7.18.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:gherkin","28.0.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/gherkin/28.0.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:html-formatter","21.3.1","PomFile","https://mvnrepository.com/artifact/io.cucumber/html-formatter/21.3.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:junit-xml-formatter","0.4.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/junit-xml-formatter/0.4.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:messages","24.1.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/messages/24.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:query","12.1.2","PomFile","https://mvnrepository.com/artifact/io.cucumber/query/12.1.2","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:tag-expressions","6.1.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/tag-expressions/6.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.cucumber:testng-xml-formatter","0.1.0","PomFile","https://mvnrepository.com/artifact/io.cucumber/testng-xml-formatter/0.1.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"io.hypersistence:hypersistence-tsid","2.1.1","LicenseFileInJar","https://mvnrepository.com/artifact/io.hypersistence/hypersistence-tsid/2.1.1","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.checkerframework:checker-qual","3.42.0","PomFile","https://mvnrepository.com/artifact/org.checkerframework/checker-qual/3.42.0","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.codehaus.mojo:animal-sniffer-annotations","1.24","PomFile","https://mvnrepository.com/artifact/org.codehaus.mojo/animal-sniffer-annotations/1.24","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.mockito:mockito-core","5.14.2","LicenseFileInJar","https://mvnrepository.com/artifact/org.mockito/mockito-core/5.14.2","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.mockito:mockito-junit-jupiter","5.14.2","LicenseFileInJar","https://mvnrepository.com/artifact/org.mockito/mockito-junit-jupiter/5.14.2","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.projectlombok:lombok","1.18.34","LicenseFileInJar","https://mvnrepository.com/artifact/org.projectlombok/lombok/1.18.34","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.slf4j:jul-to-slf4j","2.0.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.slf4j/jul-to-slf4j/2.0.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
0,"MIT",3,"org.slf4j:slf4j-api","2.0.17","LicenseFileInJar","https://mvnrepository.com/artifact/org.slf4j/slf4j-api/2.0.17","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
4,"BSD 2",3,"org.postgresql:postgresql","42.7.3","PomFile","https://mvnrepository.com/artifact/org.postgresql/postgresql/42.7.3","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
28,"Public Domain",2,"org.latencyutils:LatencyUtils","2.0.3","LicenseFileInJar","https://mvnrepository.com/artifact/org.latencyutils/LatencyUtils/2.0.3","Effective",2026-04-28T07:50:46.101Z,"System","Checkmarx automatically marked this license as Effective because it is the sole license for this package and it was identified by a reliable source."
